host_name,Datetime,CPU Utilization,Disk Read Operations,Disk Write Operations,Network Packets Recieved,Network Packets Sent,Raw Disk Read Utilization,Raw Disk Write Utilization,Raw Net Recieved Utilization,Raw Net Sent Utilization
7095824396664797056,2017-07-23 17:50:00,1.01225240225,0.0,8.0,89.0,0.0,0.0,62259.2,9035.4,0.0
7095824396664797056,2017-07-23 17:55:00,1.01442557048,0.0,8.6,87.8,0.0,0.0,63220.6,9032.0,0.0
7095824396664797056,2017-07-23 18:00:00,1.01304203385,0.0,8.0,88.2,0.2,0.0,62259.4,8964.6,8.0
7095824396664797056,2017-07-23 18:05:00,1.04011370402,0.0,8.0,86.8,0.0,0.0,62259.0,8856.2,0.0
7095824396664797056,2017-07-23 18:10:00,1.01308874132,0.0,8.0,88.6,0.4,0.0,62259.2,9151.6,16.8
7095824396664797056,2017-07-23 18:15:00,1.01350804241,0.0,8.0,89.6,0.0,0.0,62259.2,9103.6,0.0
7095824396664797056,2017-07-23 18:20:00,1.01377955934,0.0,9.6,87.2,0.0,0.0,78523.0,8848.8,0.0
7095824396664797056,2017-07-23 18:25:00,1.01388790759,0.0,8.2,88.6,0.0,0.0,69249.2,9011.0,0.0
7095824396664797056,2017-07-23 18:30:00,1.0417635432,0.0,8.0,85.8,0.0,0.0,62259.4,8764.4,0.0
7095824396664797056,2017-07-23 18:35:00,1.01323094686,0.0,8.0,88.0,0.0,0.0,62259.0,8962.8,0.0
7095824396664797056,2017-07-23 18:40:00,1.01294399392,0.0,8.0,88.0,0.0,0.0,62379.6,9063.2,0.0
7095824396664797056,2017-07-23 18:45:00,1.01353962521,0.0,8.2,88.4,0.0,0.0,63461.2,9047.0,0.0
7095824396664797056,2017-07-23 18:50:00,1.01461466558,0.0,9.4,95.0,6.2,0.0,68354.2,9813.0,1190.0
7095824396664797056,2017-07-23 18:55:00,1.01406697591,0.0,10.2,95.8,5.0,0.0,74186.2,9829.6,988.4
7095824396664797056,2017-07-23 19:00:00,1.04147235646,0.0,8.0,88.4,0.2,0.0,62259.4,9000.8,8.8
7095824396664797056,2017-07-23 19:05:00,1.0121618529,0.0,9.4,92.4,2.2,0.0,67775.6,9471.4,540.2
7095824396664797056,2017-07-23 19:10:00,1.01363650954,0.0,8.4,91.2,2.2,0.0,65754.0,9212.0,449.0
7095824396664797056,2017-07-23 19:15:00,1.01305607713,0.0,9.8,91.4,2.4,0.0,72766.6,9349.2,501.4
7095824396664797056,2017-07-23 19:20:00,1.01329966226,0.0,11.4,89.4,0.2,0.0,84421.8,9114.4,13.0
7095824396664797056,2017-07-23 19:25:00,1.04019400392,0.0,8.6,87.6,1.2,0.0,66934.0,9185.6,108.4
7095824396664797056,2017-07-23 19:30:00,1.01369159114,0.0,12.2,91.8,3.8,0.0,110329.4,9184.2,591.2
7095824396664797056,2017-07-23 19:35:00,1.01340007449,0.0,9.0,87.0,1.2,0.0,65318.0,8914.6,52.8
7095824396664797056,2017-07-23 19:40:00,1.01384239228,0.0,8.0,87.4,0.0,0.0,62259.0,9000.4,0.0
7095824396664797056,2017-07-23 19:45:00,1.01249625717,0.0,8.0,87.6,0.0,0.0,62259.4,8836.4,0.0
7095824396664797056,2017-07-23 19:50:00,1.04023486922,0.0,8.0,88.4,0.0,0.0,62259.0,9087.0,0.0
7095824396664797056,2017-07-23 19:55:00,1.01258507289,0.0,8.0,88.0,0.0,0.0,62259.2,8922.2,0.0
7095824396664797056,2017-07-23 20:00:00,1.01277054712,0.0,9.2,90.4,1.6,0.0,67873.6,9380.4,494.2
7095824396664797056,2017-07-23 20:05:00,1.01320158154,0.0,17.8,121.6,32.2,0.0,128899.0,18002.2,7274.4
7095824396664797056,2017-07-23 20:10:00,1.01368737553,0.0,27.4,171.8,75.8,0.0,189475.4,25149.8,14454.4
7095824396664797056,2017-07-23 20:15:00,1.04018787143,0.0,20.8,178.6,82.2,0.0,143676.4,25687.0,16192.6
7095824396664797056,2017-07-23 20:20:00,1.01337602768,0.0,26.4,182.6,85.6,0.0,194631.2,25933.0,16844.6
7095824396664797056,2017-07-23 20:25:00,1.0128535334,0.0,27.2,170.4,76.2,0.0,192119.2,24928.8,14825.0
7095824396664797056,2017-07-23 20:30:00,1.01395161442,0.0,29.0,214.2,115.2,0.0,221478.6,31618.8,22236.4
7095824396664797056,2017-07-23 20:35:00,1.0132887028,0.0,28.8,185.4,85.0,0.0,202845.6,26831.2,16707.4
7095824396664797056,2017-07-23 20:40:00,1.03966030763,0.0,27.0,185.4,86.2,0.0,194029.8,26701.8,16990.2
7095824396664797056,2017-07-23 20:45:00,1.01427101423,0.0,22.8,160.8,65.8,0.0,165260.4,22411.0,13401.0
7095824396664797056,2017-07-23 20:50:00,1.01376474985,0.0,23.2,159.6,63.6,0.0,173724.2,22533.0,12577.6
7095824396664797056,2017-07-23 20:55:00,1.01427983829,0.0,25.8,168.2,75.6,0.0,184003.4,25819.0,15300.6
7095824396664797056,2017-07-23 21:00:00,1.014275271,0.0,16.2,137.0,44.8,0.0,123370.6,15101.2,7740.4
7095824396664797056,2017-07-23 21:05:00,1.01334052365,0.0,9.8,94.6,5.6,0.0,70691.6,9763.0,1146.0
7095824396664797056,2017-07-23 21:10:00,1.03939140535,0.0,8.2,85.0,0.6,0.0,63657.2,8598.2,0.0
7095824396664797056,2017-07-23 21:15:00,1.01383804446,0.0,8.6,87.4,0.0,0.0,63220.8,8905.6,0.0
7095824396664797056,2017-07-23 21:20:00,1.01498796734,0.0,10.6,97.4,8.6,0.0,77824.0,10554.6,1436.2
7095824396664797056,2017-07-23 21:25:00,1.01258172277,0.0,8.0,86.4,0.0,0.0,62259.0,8792.4,0.0
7095824396664797056,2017-07-23 21:30:00,1.013229084,0.0,8.0,90.2,1.4,0.0,62259.4,9116.2,61.6
7095824396664797056,2017-07-23 21:35:00,1.04126167888,0.0,8.0,88.4,0.2,0.0,62259.0,8940.8,8.0
7095824396664797056,2017-07-23 21:40:00,1.01379215546,0.0,8.2,89.2,0.0,0.0,62958.2,9189.4,0.0
7095824396664797056,2017-07-23 21:45:00,1.01368067713,0.0,8.2,89.6,0.0,0.0,69249.4,9203.2,0.0
7095824396664797056,2017-07-23 21:50:00,1.01354795926,0.0,9.0,90.0,2.2,0.0,67174.4,9335.0,494.2
7095824396664797056,2017-07-23 21:55:00,1.01186230369,0.0,8.0,86.8,0.0,0.0,62259.2,8822.8,0.0
7095824396664797056,2017-07-23 22:00:00,1.04142796231,0.0,8.0,87.0,0.2,0.0,62379.2,8826.0,8.8
7095824396664797056,2017-07-23 22:05:00,1.01227312116,0.0,9.2,87.8,1.6,0.0,68376.4,9219.0,494.2
7095824396664797056,2017-07-23 22:10:00,1.01360161849,0.0,9.4,88.0,0.6,0.0,75366.4,8935.8,0.0
7095824396664797056,2017-07-23 22:15:00,1.01228678261,0.0,9.0,91.4,3.6,0.0,67174.2,9227.0,631.0
7095824396664797056,2017-07-23 22:20:00,1.01266969744,0.0,10.6,92.0,5.8,0.0,81920.2,9599.0,1275.6
7095824396664797056,2017-07-23 22:25:00,1.04077286897,0.0,8.0,87.4,0.0,0.0,62259.2,9011.8,0.0
7095824396664797056,2017-07-23 22:30:00,1.01349567975,0.0,8.0,88.6,0.0,0.0,62259.2,9081.0,0.0
7095824396664797056,2017-07-23 22:35:00,1.01387803751,0.0,8.8,87.4,0.0,0.0,67851.2,8907.0,0.0
7095824396664797056,2017-07-23 22:40:00,1.01248546548,0.0,8.2,86.0,0.0,0.0,62619.8,9097.8,47.0
7095824396664797056,2017-07-23 22:45:00,1.01245604668,0.0,9.8,94.0,4.6,0.0,71729.0,9596.0,953.4
7095824396664797056,2017-07-23 22:50:00,1.01240314454,0.0,9.8,92.4,4.0,0.0,68136.0,9421.8,651.8
7095824396664797056,2017-07-23 22:55:00,1.04028642158,0.0,8.0,90.8,0.0,0.0,62259.4,9258.2,0.0
7095824396664797056,2017-07-23 23:00:00,1.01246959277,0.0,8.0,87.8,0.2,0.0,62258.8,8942.6,8.0
7095824396664797056,2017-07-23 23:05:00,1.01478088441,0.0,8.0,87.8,0.0,0.0,62259.4,9089.0,0.0
7095824396664797056,2017-07-23 23:10:00,1.01291860838,0.0,8.0,88.4,0.0,0.0,62259.2,8946.0,0.6
7095824396664797056,2017-07-23 23:15:00,1.01324565927,0.0,8.0,88.6,0.2,0.0,62259.2,9046.0,6.6
7095824396664797056,2017-07-23 23:20:00,1.04100701835,0.0,9.5,87.8,0.0,0.0,75246.4,9006.25,0.0
7095824396664797056,2017-07-23 23:25:00,1.01431987401,0.0,8.4,88.4,0.0,0.0,72253.8,9303.4,46.0
7095824396664797056,2017-07-23 23:30:00,1.01447880077,0.0,11.8,92.0,2.2,0.0,99395.2,9212.2,448.2
7095824396664797056,2017-07-23 23:35:00,1.01148787981,0.0,9.0,89.8,2.2,0.0,67294.6,9310.8,494.2
7095824396664797056,2017-07-23 23:40:00,1.01997489874,0.0,8.0,88.2,0.0,0.0,62259.4,8972.0,0.0
7095824396664797056,2017-07-23 23:45:00,1.0326570687,0.0,17.6,114.0,25.4,0.0,118030.8,12847.0,5938.8
7095824396664797056,2017-07-23 23:50:00,1.01471281879,0.0,24.8,124.0,32.2,0.0,173430.2,12858.4,7075.0
7095824396664797056,2017-07-23 23:55:00,1.015143056,0.0,11.2,102.0,12.4,0.0,83296.0,10286.0,2274.8
7095824396664797056,2017-07-24 00:00:00,1.01370228848,0.0,8.0,86.0,0.0,0.0,62259.2,8864.4,0.0
6827430060683296118,2017-07-23 00:05:00,0.0430485147645,0.0,89.0,639.8,373.75,0.0,469391.8,467558.0,69779.2
6827430060683296118,2017-07-23 00:10:00,0.0446055537989,0.0,95.75,639.8,371.8,0.0,500487.0,470423.25,69920.25
6827430060683296118,2017-07-23 00:15:00,0.0441031036642,0.0,91.2,623.0,372.75,0.0,497504.2,459628.6,67509.5
6827430060683296118,2017-07-23 00:20:00,0.0427108935683,0.0,109.4,633.0,372.0,0.0,562205.8,465697.4,69324.4
6827430060683296118,2017-07-23 00:25:00,0.0444944808147,0.0,101.6,630.0,382.2,0.0,525637.8,465167.6,68977.8
6827430060683296118,2017-07-23 00:30:00,0.0440712980091,0.0,90.8,636.0,378.4,0.0,480000.2,464867.2,70454.2
6827430060683296118,2017-07-23 00:35:00,0.0432892722881,0.0,89.2,625.6,372.6,0.0,476342.4,464085.4,67834.8
6827430060683296118,2017-07-23 00:40:00,0.0406581559021,0.0,89.0,621.6,373.4,0.0,453636.4,456063.2,67955.0
6827430060683296118,2017-07-23 00:45:00,0.0427311435284,0.0,96.6,620.8,366.0,0.0,520153.8,466266.2,66911.8
6827430060683296118,2017-07-23 00:50:00,0.0390221133331,0.0,91.0,628.6,376.8,0.0,477640.4,466100.8,69230.8
6827430060683296118,2017-07-23 00:55:00,0.0418376566996,0.0,83.0,638.0,378.0,0.0,449790.8,475010.2,69809.4
6827430060683296118,2017-07-23 01:00:00,0.0397865581916,0.0,97.6,632.0,376.4,0.0,486631.0,470388.0,69895.0
6827430060683296118,2017-07-23 01:05:00,0.0370540419725,0.0,94.8,642.0,383.2,0.0,555972.8,466309.2,69497.6
6827430060683296118,2017-07-23 01:10:00,0.0418505717755,0.4,75.4,634.8,378.8,24576.0,399906.8,462724.0,69873.8
6827430060683296118,2017-07-23 01:15:00,0.0420695402161,0.0,95.4,629.4,383.2,0.0,494556.2,468143.6,69465.0
6827430060683296118,2017-07-23 01:20:00,0.0448093804212,0.0,93.2,629.2,381.4,0.0,489736.2,464304.2,69393.4
6827430060683296118,2017-07-23 01:25:00,0.0397277343458,0.0,85.2,636.8,379.8,0.0,453209.6,469729.8,69591.0
6827430060683296118,2017-07-23 01:30:00,0.0438184097462,0.0,97.2,631.4,380.4,0.0,504767.8,465748.0,70838.6
6827430060683296118,2017-07-23 01:35:00,0.039524809936,0.0,98.4,630.8,375.8,0.0,524244.6,462561.0,68320.2
6827430060683296118,2017-07-23 01:40:00,0.0456084953439,0.0,86.0,631.6,369.8,0.0,465265.4,466344.6,67959.2
6827430060683296118,2017-07-23 01:45:00,0.0425966145034,0.0,92.6,637.6,380.8,0.0,477586.2,470555.0,71218.0
6827430060683296118,2017-07-23 01:50:00,0.0363343924014,0.0,106.6,645.8,383.8,0.0,539070.8,472524.8,70938.6
6827430060683296118,2017-07-23 01:55:00,0.0399969063103,0.0,86.4,639.8,385.2,0.0,480353.8,473838.6,71189.4
6827430060683296118,2017-07-23 02:00:00,0.0420170643291,0.0,96.6,630.6,381.8,0.0,484710.0,462233.8,69038.6
6827430060683296118,2017-07-23 02:05:00,0.044311268974,0.0,99.0,642.2,386.6,0.0,541264.4,469885.2,71362.4
6827430060683296118,2017-07-23 02:10:00,0.0360100724272,0.0,96.0,638.0,383.0,0.0,490748.0,465263.4,69791.0
6827430060683296118,2017-07-23 02:15:00,0.0380571512967,0.0,94.6,633.2,380.6,0.0,492436.2,466527.2,69538.0
6827430060683296118,2017-07-23 02:20:00,0.0431760465156,0.0,88.6,641.4,379.2,0.0,459806.6,471687.0,70207.6
6827430060683296118,2017-07-23 02:25:00,0.0444726448548,0.0,86.8,636.4,379.6,0.0,484257.4,467154.6,70192.2
6827430060683296118,2017-07-23 02:30:00,0.0445673785213,0.0,112.2,644.2,374.2,0.0,539726.8,466694.4,69944.2
6827430060683296118,2017-07-23 02:35:00,0.0457527496325,0.0,95.2,640.2,382.6,0.0,525507.6,469343.8,71226.5
6827430060683296118,2017-07-23 02:40:00,0.0439171383418,0.0,85.4,651.2,392.0,0.0,460733.8,478105.0,72185.8
6827430060683296118,2017-07-23 02:45:00,0.0380263588205,0.0,102.0,633.8,382.8,0.0,533497.8,472637.0,70309.0
6827430060683296118,2017-07-23 02:50:00,0.0422770387714,0.0,89.8,621.2,368.4,0.0,479187.8,461339.6,67205.8
6827430060683296118,2017-07-23 02:55:00,0.0383228398529,0.0,88.2,628.6,372.8,0.0,450066.2,459035.8,68481.4
6827430060683296118,2017-07-23 03:00:00,0.0423625478391,0.0,100.8,615.6,369.4,0.0,541306.4,461562.8,68177.0
6827430060683296118,2017-07-23 03:05:00,0.0455296893938,0.0,87.8,631.6,382.8,0.0,468143.8,471296.0,69551.4
6827430060683296118,2017-07-23 03:10:00,0.0458534887433,0.0,90.0,636.0,377.2,0.0,485265.0,465446.2,67928.0
6827430060683296118,2017-07-23 03:15:00,0.0449371921498,0.0,87.6,631.8,380.6,0.0,454504.8,464818.6,68940.6
6827430060683296118,2017-07-23 03:20:00,0.0454019143183,0.0,99.8,635.6,369.8,0.0,539761.8,467856.6,67476.4
6827430060683296118,2017-07-23 03:25:00,0.0448244024287,0.0,74.2,623.8,370.0,0.0,399813.0,463133.4,68336.0
6827430060683296118,2017-07-23 03:30:00,0.0417487868766,0.0,108.4,642.8,369.2,0.0,565252.0,468810.2,69434.4
6827430060683296118,2017-07-23 03:35:00,0.0415555995906,0.0,87.6,625.8,374.6,0.0,466312.2,466127.8,68455.6
6827430060683296118,2017-07-23 03:40:00,0.0397765217431,0.0,81.4,629.8,371.4,0.0,432635.0,463842.2,68855.8
6827430060683296118,2017-07-23 03:45:00,0.0441954366859,0.0,88.6,624.6,373.6,0.0,460383.6,461614.0,68919.6
6827430060683296118,2017-07-23 03:50:00,0.0415975755094,0.0,86.4,627.4,376.4,0.0,469166.8,457939.0,68497.0
6827430060683296118,2017-07-23 03:55:00,0.0362210424062,0.0,82.8,626.6,375.0,0.0,439088.0,462602.2,68300.0
6827430060683296118,2017-07-23 04:00:00,0.0355352395862,0.0,97.6,627.4,373.0,0.0,503128.0,465060.8,69213.8
6827430060683296118,2017-07-23 04:05:00,0.0366602510806,0.0,94.8,625.2,377.0,0.0,504481.0,461523.8,67532.0
6827430060683296118,2017-07-23 04:10:00,0.0347772981824,0.0,109.0,625.6,369.4,0.0,585882.2,463180.6,68759.2
6827430060683296118,2017-07-23 04:15:00,0.0360172771022,0.0,88.4,625.2,360.2,0.0,465981.0,457108.2,66640.6
6827430060683296118,2017-07-23 04:20:00,0.0388478091434,0.0,92.4,625.4,371.6,0.0,487666.4,465023.2,67862.8
6827430060683296118,2017-07-23 04:25:00,0.0413945285652,0.0,82.0,618.8,371.0,0.0,447383.0,457993.0,67749.2
6827430060683296118,2017-07-23 04:30:00,0.0352993485995,0.0,93.8,633.4,375.6,0.0,490888.2,474063.0,68755.8
6827430060683296118,2017-07-23 04:35:00,0.039006516016,0.0,91.4,631.4,377.4,0.0,497984.0,462842.0,68446.0
6827430060683296118,2017-07-23 04:40:00,0.0380204783437,0.0,92.8,625.4,377.0,0.0,468666.2,460561.2,70393.8
6827430060683296118,2017-07-23 04:45:00,0.0399943892883,0.0,83.2,635.8,376.666666667,0.0,454853.6,461644.6,68952.0
6827430060683296118,2017-07-23 04:50:00,0.0391017685094,1.0,107.8,632.4,370.8,16384.0,554400.4,467109.8,68516.6
6827430060683296118,2017-07-23 04:55:00,0.0359676351169,0.0,103.2,635.2,378.0,0.0,526262.6,468458.8,68716.0
6827430060683296118,2017-07-23 05:00:00,0.0380258612759,0.0,89.8,633.8,378.6,0.0,494903.8,466366.8,68453.4
6827430060683296118,2017-07-23 05:05:00,0.0399018889571,0.0,80.8,621.6,366.6,0.0,435273.4,457865.8,66851.6
6827430060683296118,2017-07-23 05:10:00,0.0413746504919,0.0,98.4,637.4,378.4,0.0,525887.0,467522.8,69192.6
6827430060683296118,2017-07-23 05:15:00,0.0380834118485,0.0,89.0,643.0,385.8,0.0,461397.0,466687.2,69998.0
6827430060683296118,2017-07-23 05:20:00,0.036533876153,0.0,93.0,637.8,384.4,0.0,496200.6,463324.2,68943.0
6827430060683296118,2017-07-23 05:25:00,0.0377793860384,0.0,95.4,617.8,367.0,0.0,477625.0,454737.8,66900.4
6827430060683296118,2017-07-23 05:30:00,0.0446124550966,0.0,93.2,617.8,370.8,0.0,513748.2,457002.8,67629.0
6827430060683296118,2017-07-23 05:35:00,0.0439067316793,0.0,93.4,640.0,380.2,0.0,500000.6,468701.0,70162.6
6827430060683296118,2017-07-23 05:40:00,0.0445089110563,0.0,88.6,637.4,377.4,0.0,471083.2,467678.0,69371.0
6827430060683296118,2017-07-23 05:45:00,0.0354892177346,0.0,94.8,636.4,384.4,0.0,513988.6,467021.2,69735.6
6827430060683296118,2017-07-23 05:50:00,0.0348559391583,0.0,78.6,630.4,379.4,0.0,413785.4,467535.2,68810.2
6827430060683296118,2017-07-23 05:55:00,0.0380850724021,0.0,90.4,626.6,375.6,0.0,479423.4,464288.4,67738.2
6827430060683296118,2017-07-23 06:00:00,0.0390198871503,0.0,83.0,631.4,373.0,0.0,454807.0,462317.2,69364.4
6827430060683296118,2017-07-23 06:05:00,0.0398156257469,0.0,96.0,631.2,378.8,0.0,509630.0,465172.8,69060.2
6827430060683296118,2017-07-23 06:10:00,0.0384014686264,0.0,82.8,632.4,380.8,0.0,447286.6,463759.2,69393.6
6827430060683296118,2017-07-23 06:15:00,0.0389100125995,0.0,99.8,635.0,377.6,0.0,511903.0,466551.4,69254.8
6827430060683296118,2017-07-23 06:20:00,0.0457645084582,0.0,94.2,632.4,374.2,0.0,486215.8,465358.6,69703.0
6827430060683296118,2017-07-23 06:25:00,0.0443186346389,0.0,117.6,633.8,369.0,0.0,614504.2,466915.2,68168.8
6827430060683296118,2017-07-23 06:30:00,0.0386523916942,0.0,95.0,629.2,378.2,0.0,495368.8,461152.8,69328.4
6827430060683296118,2017-07-23 06:35:00,0.0351972136199,0.0,95.2,632.2,375.8,0.0,496386.8,467181.2,68231.2
6827430060683296118,2017-07-23 06:40:00,0.0354561716131,0.0,87.8,630.8,378.8,0.0,468297.0,464686.0,69002.0
6827430060683296118,2017-07-23 06:45:00,0.0346335674917,0.0,84.8,636.0,384.6,0.0,449740.6,466624.2,69728.2
6827430060683296118,2017-07-23 06:50:00,0.0350606415848,0.0,77.2,620.8,369.6,0.0,423961.8,458886.8,68399.8
6827430060683296118,2017-07-23 06:55:00,0.0446819456818,0.0,90.2,630.2,375.2,0.0,473834.0,461414.0,68220.8
6827430060683296118,2017-07-23 07:00:00,0.0453062631261,0.0,86.8,629.0,362.8,0.0,462025.6,461124.4,68543.2
6827430060683296118,2017-07-23 07:05:00,0.0459553705232,0.0,107.2,640.0,387.2,0.0,575947.2,467198.6,70696.0
6827430060683296118,2017-07-23 07:10:00,0.0429152045068,0.0,102.2,636.6,379.6,0.0,516574.2,462717.8,69725.2
6827430060683296118,2017-07-23 07:15:00,0.0345309778605,0.0,94.6,625.8,373.4,0.0,507480.4,461663.2,68041.4
6827430060683296118,2017-07-23 07:20:00,0.0347765701195,0.0,91.6,634.0,378.6,0.0,466838.0,467408.8,69767.8
6827430060683296118,2017-07-23 07:25:00,0.0369701176981,0.0,85.0,628.4,374.0,0.0,439133.4,467375.6,68123.4
6827430060683296118,2017-07-23 07:30:00,0.0401725611707,0.0,102.5,633.4,374.8,0.0,529927.8,463983.4,69317.4
6827430060683296118,2017-07-23 07:35:00,0.0368363242415,0.0,84.2,639.8,373.0,0.0,458755.6,471791.8,69458.4
6827430060683296118,2017-07-23 07:40:00,0.0458006249383,0.0,103.6,637.4,381.4,0.0,531613.8,461894.8,68958.4
6827430060683296118,2017-07-23 07:45:00,0.0452363935664,0.0,103.6,632.6,377.2,0.0,517920.0,466192.2,68740.2
6827430060683296118,2017-07-23 07:50:00,0.0456731418804,0.0,109.0,645.4,386.4,0.0,588198.0,468969.6,71819.2
6827430060683296118,2017-07-23 07:55:00,0.0394884451701,0.0,94.2,637.4,379.8,0.0,485251.0,462121.0,68816.8
6827430060683296118,2017-07-23 08:00:00,0.0385076127864,0.0,104.0,635.0,383.2,0.0,538360.2,465040.6,70187.4
6827430060683296118,2017-07-23 08:05:00,0.0381480349976,0.0,100.0,636.6,384.0,0.0,553594.2,463343.6,68857.4
6827430060683296118,2017-07-23 08:10:00,0.0445928991013,0.0,95.4,639.6,373.4,0.0,490021.4,470845.4,69203.2
6827430060683296118,2017-07-23 08:15:00,0.0412282661653,0.0,90.4,633.4,377.6,0.0,477258.0,465052.0,69157.6
6827430060683296118,2017-07-23 08:20:00,0.037003793505,0.0,82.6,631.4,372.0,0.0,438894.0,465965.8,67829.0
6827430060683296118,2017-07-23 08:25:00,0.0346241854323,0.0,77.0,646.8,389.8,0.0,437268.0,477741.0,72214.8
6827430060683296118,2017-07-23 08:30:00,0.035025207116,0.0,94.8,632.8,385.0,0.0,499423.0,463023.6,70100.0
6827430060683296118,2017-07-23 08:35:00,0.0354940601774,0.0,102.6,619.0,378.0,0.0,516614.0,458179.0,69081.0
6827430060683296118,2017-07-23 08:40:00,0.0348567487127,0.0,108.6,635.6,380.8,0.0,562547.6,469699.0,70088.6
6827430060683296118,2017-07-23 08:45:00,0.0348887754993,0.0,93.2,635.4,383.0,0.0,499960.6,468792.2,70578.4
6827430060683296118,2017-07-23 08:50:00,0.0398861112712,0.0,87.2,630.8,383.2,0.0,464728.8,466792.0,70013.2
6827430060683296118,2017-07-23 08:55:00,0.0460302337926,0.0,83.2,641.6,384.0,0.0,439373.4,468675.8,70511.4
6827430060683296118,2017-07-23 09:00:00,0.0454508145708,0.0,113.0,641.2,381.6,0.0,583370.4,467833.6,69987.2
6827430060683296118,2017-07-23 09:05:00,0.0464074597845,0.0,99.4,632.0,380.8,0.0,525681.2,467903.2,69489.4
6827430060683296118,2017-07-23 09:10:00,0.0384802160501,0.0,99.6,650.6,386.6,0.0,521837.8,471057.0,70850.6
6827430060683296118,2017-07-23 09:15:00,0.0422580768571,0.0,89.2,645.4,386.0,0.0,466171.4,467114.8,71254.6
6827430060683296118,2017-07-23 09:20:00,0.0464351756219,0.0,99.4,644.0,390.6,0.0,522212.6,471557.8,70143.6
6827430060683296118,2017-07-23 09:25:00,0.0463665218356,0.0,95.2,640.6,383.6,0.0,505453.8,467193.6,69599.2
6827430060683296118,2017-07-23 09:30:00,0.0449574313683,0.0,99.8,637.8,377.4,0.0,510016.4,466858.8,68513.2
6827430060683296118,2017-07-23 09:35:00,0.0446150775054,0.0,89.4,634.0,377.4,0.0,485452.2,462435.4,70186.4
6827430060683296118,2017-07-23 09:40:00,0.04182121977,0.0,83.4,626.6,365.8,0.0,438702.0,461221.6,67626.8
6827430060683296118,2017-07-23 09:45:00,0.0436326079372,0.0,99.0,642.2,383.8,0.0,509344.2,468818.8,71257.2
6827430060683296118,2017-07-23 09:50:00,0.0402348308519,0.0,96.6,640.8,385.0,0.0,501881.2,466479.0,70231.8
6827430060683296118,2017-07-23 09:55:00,0.0395468143471,0.0,96.6,640.4,388.0,0.0,517068.8,471540.2,70199.8
6827430060683296118,2017-07-23 10:00:00,0.045507231949,0.0,105.8,651.4,386.4,0.0,555851.8,471970.2,71624.8
6827430060683296118,2017-07-23 10:05:00,0.043015121625,0.0,91.4,634.8,380.6,0.0,504247.6,467766.8,68686.4
6827430060683296118,2017-07-23 10:10:00,0.0369101299903,0.0,87.4,629.0,376.0,0.0,430012.2,465570.8,68151.8
6827430060683296118,2017-07-23 10:15:00,0.04449984768,0.0,96.6,637.2,380.6,0.0,510514.4,468821.8,70252.0
6827430060683296118,2017-07-23 10:20:00,0.045315383115,0.0,106.0,632.6,372.4,0.0,552002.0,461546.4,68054.0
6827430060683296118,2017-07-23 10:25:00,0.0355688159601,0.0,94.6,621.6,369.2,0.0,497351.4,453086.4,68570.6
6827430060683296118,2017-07-23 10:30:00,0.0352178821177,0.0,98.0,626.6,370.8,0.0,503367.6,469075.0,67431.2
6827430060683296118,2017-07-23 10:35:00,0.0392806261738,0.0,91.6,629.4,383.2,0.0,491091.4,463577.0,69904.2
6827430060683296118,2017-07-23 10:40:00,0.0391640057099,0.0,91.0,625.8,377.6,0.0,476968.8,463895.2,67945.4
6827430060683296118,2017-07-23 10:45:00,0.0402002986864,0.0,106.0,632.2,381.8,0.0,546449.8,464878.0,70472.4
6827430060683296118,2017-07-23 10:50:00,0.0399909838514,0.0,91.4,631.2,381.6,0.0,480777.6,465681.2,69185.6
6827430060683296118,2017-07-23 10:55:00,0.0349160180209,0.0,88.6,629.6,378.0,0.0,464336.8,463320.0,69192.0
6827430060683296118,2017-07-23 11:00:00,0.0379218018237,0.0,93.2,625.6,376.6,0.0,487565.0,458348.6,67018.8
6827430060683296118,2017-07-23 11:05:00,0.0437231387394,0.0,99.4,633.2,371.6,0.0,551860.4,461763.6,69451.6
6827430060683296118,2017-07-23 11:10:00,0.0446160390187,0.0,88.6,635.8,371.8,0.0,473352.8,468081.8,68597.2
6827430060683296118,2017-07-23 11:15:00,0.0430271799527,0.0,97.6,635.0,377.8,0.0,513835.8,464416.6,69759.4
6827430060683296118,2017-07-23 11:20:00,0.0402185954043,0.0,90.6,629.8,374.8,0.0,472191.4,463315.8,68816.6
6827430060683296118,2017-07-23 11:25:00,0.0395685213909,0.0,105.8,627.8,379.6,0.0,552524.6,464328.4,69180.8
6827430060683296118,2017-07-23 11:30:00,0.0450651042387,0.0,97.4,633.2,381.2,0.0,510025.2,466305.2,69032.8
6827430060683296118,2017-07-23 11:35:00,0.0395623394444,0.0,87.6,627.6,378.2,0.0,474125.4,463581.2,68869.0
6827430060683296118,2017-07-23 11:40:00,0.0409815200582,0.0,83.4,627.8,381.4,0.0,447092.4,466751.2,68849.4
6827430060683296118,2017-07-23 11:45:00,0.0389519072339,0.0,96.2,632.0,383.0,0.0,495467.4,462061.8,70263.2
6827430060683296118,2017-07-23 11:50:00,0.0419230228596,0.0,97.8,630.8,378.8,0.0,503901.6,466519.4,67978.0
6827430060683296118,2017-07-23 11:55:00,0.0394713005936,0.0,100.0,626.0,380.4,0.0,514165.4,461312.2,69753.4
6827430060683296118,2017-07-23 12:00:00,0.0385113858638,0.0,94.6,625.0,368.4,0.0,499186.2,462703.8,67213.2
